image: image_141.jpg, index: 141, steering: -1.0, throttle: 0.445098876953125
image: image_12.jpg, index: 12, steering: 0.573241651058197, throttle: 0.1
image: image_13.jpg, index: 13, steering: 0.5749838352203369, throttle: 0.12000000000000001
image: image_14.jpg, index: 14, steering: 0.5746629238128662, throttle: 0.14
image: image_15.jpg, index: 15, steering: 0.5734995603561401, throttle: 0.16
image: image_16.jpg, index: 16, steering: 0.5749838352203369, throttle: 0.18
image: image_17.jpg, index: 17, steering: 0.5732462406158447, throttle: 0.19999999999999998
image: image_18.jpg, index: 18, steering: 0.5749838352203369, throttle: 0.21999999999999997
image: image_19.jpg, index: 19, steering: 0.5732417106628418, throttle: 0.23999999999999996
image: image_20.jpg, index: 20, steering: 0.574975848197937, throttle: 0.25999999999999995
image: image_21.jpg, index: 21, steering: 0.5749838352203369, throttle: 0.27999999999999997
image: image_22.jpg, index: 22, steering: 0.5749838352203369, throttle: 0.3
image: image_23.jpg, index: 23, steering: 0.5749838352203369, throttle: 0.32
image: image_24.jpg, index: 24, steering: 0.5749838352203369, throttle: 0.34
image: image_25.jpg, index: 25, steering: 0.5749838352203369, throttle: 0.36000000000000004
image: image_26.jpg, index: 26, steering: 0.5749838352203369, throttle: 0.38000000000000006
image: image_27.jpg, index: 27, steering: 0.5749838352203369, throttle: 0.4000000000000001
image: image_28.jpg, index: 28, steering: 0.5749838352203369, throttle: 0.4200000000000001
image: image_29.jpg, index: 29, steering: 0.5749838352203369, throttle: 0.4400000000000001
image: image_30.jpg, index: 30, steering: 0.5749591588973999, throttle: 0.46000000000000013
image: image_31.jpg, index: 31, steering: 0.5749838352203369, throttle: 0.48000000000000015
image: image_32.jpg, index: 32, steering: 0.5749838352203369, throttle: 0.5000000000000001
image: image_33.jpg, index: 33, steering: 0.5749692916870117, throttle: 0.5200000000000001
image: image_34.jpg, index: 34, steering: 0.5749838352203369, throttle: 0.5400000000000001
image: image_35.jpg, index: 35, steering: 0.5732405185699463, throttle: 0.5600000000000002
image: image_36.jpg, index: 36, steering: 0.5749838352203369, throttle: 0.5800000000000002
image: image_37.jpg, index: 37, steering: 0.5732417106628418, throttle: 0.5800000000000002
image: image_38.jpg, index: 38, steering: 0.5749838352203369, throttle: 0.5800000000000002
image: image_39.jpg, index: 39, steering: 0.57492995262146, throttle: 0.5800000000000002
image: image_40.jpg, index: 40, steering: 0.5732417106628418, throttle: 0.5800000000000002
image: image_41.jpg, index: 41, steering: 0.5732417106628418, throttle: 0.5800000000000002
image: image_42.jpg, index: 42, steering: 0.5749838352203369, throttle: 0.5600000000000002
image: image_43.jpg, index: 43, steering: 0.5749838352203369, throttle: 0.5600000000000002
image: image_44.jpg, index: 44, steering: 0.5732417106628418, throttle: 0.5600000000000002
image: image_45.jpg, index: 45, steering: 0.5749838352203369, throttle: 0.5600000000000002
image: image_46.jpg, index: 46, steering: 0.5747987627983093, throttle: 0.5600000000000002
image: image_47.jpg, index: 47, steering: 0.5749838352203369, throttle: 0.5600000000000002
image: image_48.jpg, index: 48, steering: 0.5749838352203369, throttle: 0.5600000000000002
image: image_49.jpg, index: 49, steering: 0.5747987627983093, throttle: 0.5400000000000001
image: image_50.jpg, index: 50, steering: 0.5749838352203369, throttle: 0.5400000000000001
image: image_51.jpg, index: 51, steering: 0.5747987627983093, throttle: 0.5400000000000001
image: image_52.jpg, index: 52, steering: 0.5747997164726257, throttle: 0.5400000000000001
image: image_53.jpg, index: 53, steering: 0.5749838352203369, throttle: 0.5200000000000001
image: image_54.jpg, index: 54, steering: 0.5750641822814941, throttle: 0.5200000000000001
image: image_55.jpg, index: 55, steering: 0.5749838352203369, throttle: 0.5200000000000001
image: image_56.jpg, index: 56, steering: 0.5750641822814941, throttle: 0.5200000000000001
image: image_57.jpg, index: 57, steering: 0.5750641822814941, throttle: 0.5200000000000001
image: image_58.jpg, index: 58, steering: 0.5749838352203369, throttle: 0.5000000000000001
image: image_59.jpg, index: 59, steering: 0.5750641822814941, throttle: 0.5000000000000001
image: image_60.jpg, index: 60, steering: 0.5747987627983093, throttle: 0.5000000000000001
image: image_61.jpg, index: 61, steering: 0.5750673413276672, throttle: 0.5000000000000001
image: image_62.jpg, index: 62, steering: 0.5750641822814941, throttle: 0.5000000000000001
image: image_63.jpg, index: 63, steering: 0.5747987627983093, throttle: 0.5000000000000001
image: image_64.jpg, index: 64, steering: 0.5750641822814941, throttle: 0.5000000000000001
image: image_65.jpg, index: 65, steering: 0.5750641822814941, throttle: 0.5000000000000001
image: image_66.jpg, index: 66, steering: 0.5750641822814941, throttle: 0.5000000000000001
image: image_67.jpg, index: 67, steering: 0.5750641822814941, throttle: 0.5000000000000001
image: image_68.jpg, index: 68, steering: 0.5750641822814941, throttle: 0.5000000000000001
image: image_69.jpg, index: 69, steering: 0.5750641822814941, throttle: 0.5000000000000001
image: image_70.jpg, index: 70, steering: 0.5697153806686401, throttle: 0.5000000000000001
image: image_71.jpg, index: 71, steering: 0.5750641822814941, throttle: 0.5000000000000001
image: image_72.jpg, index: 72, steering: 0.5750643014907837, throttle: 0.5000000000000001
image: image_73.jpg, index: 73, steering: 0.5750641822814941, throttle: 0.5000000000000001
image: image_74.jpg, index: 74, steering: 0.5750641822814941, throttle: 0.5000000000000001
image: image_75.jpg, index: 75, steering: 0.5750643014907837, throttle: 0.5000000000000001
image: image_76.jpg, index: 76, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_77.jpg, index: 77, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_78.jpg, index: 78, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_79.jpg, index: 79, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_80.jpg, index: 80, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_81.jpg, index: 81, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_82.jpg, index: 82, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_83.jpg, index: 83, steering: 0.5750641822814941, throttle: 0.5000000000000001
image: image_84.jpg, index: 84, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_85.jpg, index: 85, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_86.jpg, index: 86, steering: 0.5750564336776733, throttle: 0.5000000000000001
image: image_87.jpg, index: 87, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_88.jpg, index: 88, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_89.jpg, index: 89, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_90.jpg, index: 90, steering: 0.5697141289710999, throttle: 0.5000000000000001
image: image_91.jpg, index: 91, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_92.jpg, index: 92, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_93.jpg, index: 93, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_94.jpg, index: 94, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_95.jpg, index: 95, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_96.jpg, index: 96, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_97.jpg, index: 97, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_98.jpg, index: 98, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_99.jpg, index: 99, steering: 0.5697146654129028, throttle: 0.5000000000000001
image: image_100.jpg, index: 100, steering: 0.5697144269943237, throttle: 0.5000000000000001
image: image_101.jpg, index: 101, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_102.jpg, index: 102, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_103.jpg, index: 103, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_104.jpg, index: 104, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_105.jpg, index: 105, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_106.jpg, index: 106, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_107.jpg, index: 107, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_108.jpg, index: 108, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_109.jpg, index: 109, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_110.jpg, index: 110, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_111.jpg, index: 111, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_112.jpg, index: 112, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_113.jpg, index: 113, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_114.jpg, index: 114, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_115.jpg, index: 115, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_116.jpg, index: 116, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_117.jpg, index: 117, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_118.jpg, index: 118, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_119.jpg, index: 119, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_120.jpg, index: 120, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_121.jpg, index: 121, steering: 0.5697149038314819, throttle: 0.5000000000000001
image: image_122.jpg, index: 122, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_123.jpg, index: 123, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_124.jpg, index: 124, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_125.jpg, index: 125, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_126.jpg, index: 126, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_127.jpg, index: 127, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_128.jpg, index: 128, steering: 0.5697141885757446, throttle: 0.5000000000000001
image: image_129.jpg, index: 129, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_130.jpg, index: 130, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_131.jpg, index: 131, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_132.jpg, index: 132, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_133.jpg, index: 133, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_134.jpg, index: 134, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_135.jpg, index: 135, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_136.jpg, index: 136, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_137.jpg, index: 137, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_138.jpg, index: 138, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_139.jpg, index: 139, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_140.jpg, index: 140, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_141.jpg, index: 141, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_142.jpg, index: 142, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_143.jpg, index: 143, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_144.jpg, index: 144, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_145.jpg, index: 145, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_146.jpg, index: 146, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_147.jpg, index: 147, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_148.jpg, index: 148, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_149.jpg, index: 149, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_150.jpg, index: 150, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_151.jpg, index: 151, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_152.jpg, index: 152, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_153.jpg, index: 153, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_154.jpg, index: 154, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_155.jpg, index: 155, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_156.jpg, index: 156, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_157.jpg, index: 157, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_158.jpg, index: 158, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_159.jpg, index: 159, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_160.jpg, index: 160, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_161.jpg, index: 161, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_162.jpg, index: 162, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_163.jpg, index: 163, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_164.jpg, index: 164, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_165.jpg, index: 165, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_166.jpg, index: 166, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_167.jpg, index: 167, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_168.jpg, index: 168, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_169.jpg, index: 169, steering: 0.5697149038314819, throttle: 0.5000000000000001
image: image_170.jpg, index: 170, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_171.jpg, index: 171, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_172.jpg, index: 172, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_173.jpg, index: 173, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_174.jpg, index: 174, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_175.jpg, index: 175, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_176.jpg, index: 176, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_177.jpg, index: 177, steering: 0.5697140693664551, throttle: 0.5000000000000001
image: image_178.jpg, index: 178, steering: 0.5697149634361267, throttle: 0.5000000000000001
image: image_179.jpg, index: 179, steering: 0.5697149634361267, throttle: 0.5000000000000001
